Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
10/31/18,274034,Historic Midtown,KS,Wichita,Sedgwick County,Wichita,1847,66800,0.004511278,-0.019089574,-0.094850949,,,2018-01,2018-Q1,74000,-0.097297297,2017-05
10/31/18,403512,Sloan Lake,CO,Denver-Aurora-Lakewood,Denver County,Denver,1848,597400,0.006401617,0.012542373,0.130582892,,,2018-10,2018-Q4,597400,0,2018-10
10/31/18,48885,Bayport,NY,New York-Newark-Jersey City,Suffolk County,Islip,1849,452700,0.006223605,0.031442242,0.049617436,,,2006-05,2006-Q2,531400,-0.14809936,2005-02
10/31/18,276305,Downtown East,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,1850,163100,0.018102372,0.069508197,0.301675978,,,2018-10,2018-Q4,163100,0,2018-10
10/31/18,271131,Sexton Mountain,OR,Portland-Vancouver-Hillsboro,Washington County,Beaverton,1851,444500,-0.000224921,-0.001572327,0.016929764,,,2018-08,2018-Q3,445300,-0.001796542,2018-06
10/31/18,268762,University Park,CO,Denver-Aurora-Lakewood,Denver County,Denver,1852,709700,0.006095832,0.018367054,0.054375279,,,2018-03,2018-Q1,743100,-0.044946844,2017-12
10/31/18,416396,Chinatown,MA,Boston-Cambridge-Newton,Suffolk County,Boston,1853,1053400,0.008810573,0.037423675,-0.047472647,,,2017-08,2017-Q3,1158000,-0.090328152,2017-02
10/31/18,22662,Sun City,TX,Austin-Round Rock,Williamson County,Georgetown,1854,299200,-0.000334113,-0.004657352,0.047252363,,,2018-06,2018-Q2,302000,-0.009271523,2018-04
10/31/18,764025,Downtown,IL,Chicago-Naperville-Elgin,Cook County,Evanston,1855,310400,-0.010519605,-0.050474151,-0.005765535,,,2006-07,2006-Q3,336100,-0.076465338,2005-10
10/31/18,737811,West Harpeth,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,Franklin,1856,438600,0.005041247,0.010133579,0.048780488,,,2018-10,2018-Q4,438600,0,2018-10
10/31/18,403271,North Mayfair,IL,Chicago-Naperville-Elgin,Cook County,Chicago,1857,310800,-0.005758157,-0.030265211,0.008763389,,,2006-08,2006-Q3,380100,-0.182320442,2004-08
10/31/18,273034,Brick Church Bellshire,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,1858,197200,0.008179959,0.023883697,0.104143337,,,2018-10,2018-Q4,197200,0,2018-10
10/31/18,275302,Santa Clara,CA,San Francisco-Oakland-Hayward,Alameda County,Hayward,1859,649500,0.007132889,0.029481693,0.104591837,,,2018-10,2018-Q4,649500,0,2018-10
10/31/18,275535,St. Anthony,MN,Minneapolis-St. Paul-Bloomington,Ramsey County,Saint Paul,1860,331900,-0.001504212,0.003022061,0.067889318,,,2018-08,2018-Q3,332500,-0.001804511,2018-08
10/31/18,275857,Verdugo Woodlands,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Glendale,1861,1044700,0.003361506,0.004036521,0.070499027,,,2018-10,2018-Q4,1044700,0,2018-10
10/31/18,155852,Upper Hill,MA,Springfield,Hampden County,Springfield,1862,126100,0.012038523,0.037860082,0.098432056,,,2007-09,2007-Q3,129900,-0.029253272,2007-01
10/31/18,762265,Riverpark,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,Oxnard,1863,472800,0.005102041,0.0087476,0.084652443,,,2006-05,2006-Q2,600900,-0.21318023,2004-09
10/31/18,761969,Sunrise Ranch,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Citrus Heights,1864,348900,0.000286697,0.018388792,0.063071298,,,2005-11,2005-Q4,367900,-0.051644469,2005-05
10/31/18,195167,Grymes Hill,NY,New York-Newark-Jersey City,Richmond County,New York,1865,583400,0.008993428,0.019573576,0.079370953,,,2018-10,2018-Q4,583400,0,2018-10
10/31/18,273332,Columbia Heights West,VA,Washington-Arlington-Alexandria,Arlington County,Arlington,1866,231900,0.003896104,-0.020692568,0.08313872,,,2007-06,2007-Q2,281200,-0.175320057,2005-01
10/31/18,416938,Canyon Creek,TX,Dallas-Fort Worth-Arlington,Dallas County,Richardson,1867,403900,-0.001483313,-0.006640433,0.064014752,,,2018-07,2018-Q3,406600,-0.006640433,2018-06
10/31/18,272116,Hampton Heights,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,Milwaukee,1868,62600,0.0016,0.03814262,0.159259259,,,2018-10,2018-Q4,62600,0,2018-10
10/31/18,268337,Nob Hill,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,655,1507900,-0.003502511,-0.02420242,-0.022747894,,,2018-05,2018-Q2,1563900,-0.035807916,2017-09
10/31/18,275899,Vose,OR,Portland-Vancouver-Hillsboro,Washington County,Beaverton,1870,334500,-0.002683363,-0.010647737,0.01795496,,,2018-06,2018-Q2,338200,-0.010940272,2018-01
10/31/18,274719,North Hyde Park,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,Tampa,1871,327600,0.008,0.020242915,0.143056525,,,2018-10,2018-Q4,327600,0,2018-10
10/31/18,343882,Culver-Winton,NY,Rochester,Monroe County,Rochester,1872,120600,0.000829876,-0.007407407,-0.064391001,,,2017-10,2017-Q4,128900,-0.064391001,2017-08
10/31/18,763779,North of Montana,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Santa Monica,1873,3911500,0.000741954,-0.002855176,0.025053067,,,2018-06,2018-Q2,3927100,-0.003972397,2018-03
10/31/18,343871,Glenwood,NC,Raleigh,Wake County,Raleigh,1874,693400,0.002167943,0.016119578,0.058141309,,,2018-10,2018-Q4,693400,0,2018-10
10/31/18,403233,Teralta East,CA,San Diego-Carlsbad,San Diego County,San Diego,1875,296300,0.004066418,0.002707276,0.042575651,,,2005-12,2005-Q4,322200,-0.080384854,2005-04
10/31/18,343226,Country Club,NY,New York-Newark-Jersey City,Bronx County,New York,1876,558000,0.008494488,0.015468608,0.054023423,,,2018-10,2018-Q4,558000,0,2018-10
10/31/18,273399,Crescent Hill,KY,Louisville/Jefferson County,Jefferson County,Louisville,1877,275100,-0.002176279,-0.006500542,0.054426984,,,2018-07,2018-Q3,276900,-0.006500542,2018-05
10/31/18,276406,La Mesa,NM,Albuquerque,Bernalillo County,Albuquerque,1878,135700,0.008172363,0.017241379,0.028809704,,,2008-03,2008-Q1,149200,-0.090482574,2007-05
10/31/18,251935,Skyway,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,Miami Gardens,1879,264900,0.008758568,0.03760282,0.120084567,,,2007-08,2007-Q3,273200,-0.030380673,2006-11
10/31/18,264160,Somerville,NH,Manchester-Nashua,Hillsborough County,Manchester,1880,207200,0.004849661,0.023715415,0.081419624,,,2005-11,2005-Q4,214500,-0.034032634,2005-04
10/31/18,270312,Dilworth,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,1881,461100,0.016086382,0.058539945,0.159708249,,,2018-10,2018-Q4,461100,0,2018-10
10/31/18,270248,Princeton Heights,MO,St. Louis,Saint Louis City,Saint Louis,1882,148600,0.007457627,0.012951602,0.043539326,,,2018-10,2018-Q4,148600,0,2018-10
10/31/18,41945,Auburndale,MA,Boston-Cambridge-Newton,Middlesex County,Newton,1883,954800,0.005687803,0.016934711,0.067650677,,,2018-10,2018-Q4,954800,0,2018-10
10/31/18,270987,Edgewater,OH,Cleveland-Elyria,Cuyahoga County,Cleveland,1884,145800,0.015320334,0.042172981,0.253654342,,,2018-10,2018-Q4,145800,0,2018-10
10/31/18,271497,North Lamar,TX,Austin-Round Rock,Travis County,Austin,1885,228000,0.011535049,0.047794118,0.208907741,,,2018-10,2018-Q4,228000,0,2018-10
10/31/18,763893,Friendly Acres,CA,San Francisco-Oakland-Hayward,San Mateo County,Redwood City,1886,1373200,-0.001163806,0.007853211,0.215221239,,,2018-08,2018-Q3,1376000,-0.002034884,2018-08
10/31/18,257300,Oak Hill,MA,Boston-Cambridge-Newton,Middlesex County,Newton,1887,1257400,0.009311286,0.014441307,0.107256076,,,2018-10,2018-Q4,1257400,0,2018-10
10/31/18,180852,Chimney Rock,TX,Abilene,Taylor County,Abilene,1888,189500,-0.004726891,-0.003680336,0.014997322,,,2018-08,2018-Q3,190800,-0.006813417,2018-07
10/31/18,268310,Mission Valley,CA,San Francisco-Oakland-Hayward,Alameda County,Fremont,1889,1709100,0.004053578,0.01683722,0.06832104,,,2018-10,2018-Q4,1709100,0,2018-10
10/31/18,41456,Valley Falls,RI,Providence-Warwick,Providence County,Cumberland,1890,248100,0.004860267,0.005674909,0.057995736,,,2005-10,2005-Q4,262900,-0.056295169,2004-12
10/31/18,273198,Central City,CA,Los Angeles-Long Beach-Anaheim,Orange County,Santa Ana,1891,508500,0.000984252,0.013755981,0.073237653,,,2006-10,2006-Q4,581700,-0.125838061,2005-08
10/31/18,275313,SBHS,CA,Riverside-San Bernardino-Ontario,San Bernardino County,San Bernardino,1892,227000,0.000440723,0.011586453,0.087164751,,,2006-09,2006-Q3,291700,-0.221803222,2005-08
10/31/18,275494,Southwest,OH,Columbus,Franklin County,Columbus,1893,107800,0.007476636,0.01986755,0.122916667,,,2018-10,2018-Q4,107800,0,2018-10
10/31/18,268773,Washington Park West,CO,Denver-Aurora-Lakewood,Denver County,Denver,1894,649100,0.009643802,0.015170472,0.067949984,,,2018-10,2018-Q4,649100,0,2018-10
10/31/18,273470,Dietz,AZ,Tucson,Pima County,Tucson,1895,169900,0.007710558,0.028450363,0.080788804,,,2006-07,2006-Q3,195000,-0.128717949,2005-06
10/31/18,214254,Palm,CA,San Francisco-Oakland-Hayward,San Mateo County,Redwood City,1896,1366400,0.012523157,0.036486384,0.159932088,,,2018-10,2018-Q4,1366400,0,2018-10
10/31/18,40585,Riviera Beach,MD,Baltimore-Columbia-Towson,Anne Arundel County,Pasadena,1897,267800,0.007903651,0.024091778,0.094848733,,,2007-10,2007-Q4,283900,-0.056710109,2005-09
10/31/18,623384,Old Farm District,OR,Bend-Redmond,Deschutes County,Bend,1898,364800,0.006622517,0.014460512,0.079928952,,,2018-10,2018-Q4,364800,0,2018-10
10/31/18,753724,Park Forest-Oakcrest,LA,Baton Rouge,East Baton Rouge Parish,Baton Rouge,1899,152400,0.009271523,0.00461437,0.103548154,,,2018-06,2018-Q2,152700,-0.001964637,2018-06
10/31/18,200052,Clifton,OH,Cincinnati,Hamilton County,Cincinnati,1900,303800,0.001648533,0.025312184,0.169811321,,,2018-10,2018-Q4,303800,0,2018-10
10/31/18,738029,Overlake,WA,Seattle-Tacoma-Bellevue,King County,Redmond,1901,870700,-0.001490826,-0.01023076,0.055138148,,,2018-07,2018-Q3,879700,-0.01023076,2018-06
10/31/18,268338,Noe Valley,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,566,2139800,0.001263394,-0.0031678,0.098572749,,,2018-06,2018-Q2,2147900,-0.003771125,2018-05
10/31/18,146388,Beechmont,KY,Louisville/Jefferson County,Jefferson County,Louisville,1903,102400,0.011857708,0.036437247,0.103448276,,,2018-10,2018-Q4,102400,0,2018-10
10/31/18,271294,Avenida Guadalupe,TX,San Antonio-New Braunfels,Bexar County,San Antonio,1904,74600,0.00947226,-0.001338688,-0.058080808,,,2017-09,2017-Q3,79800,-0.065162907,2017-05
10/31/18,268034,Brookvale,CA,San Francisco-Oakland-Hayward,Alameda County,Fremont,1905,1254600,0.005127383,0.019005848,0.148795898,,,2018-10,2018-Q4,1254600,0,2018-10
10/31/18,342749,Meadow Wood,CO,Denver-Aurora-Lakewood,Arapahoe County,Aurora,1906,322200,0.00280112,0.010664994,0.078313253,,,2018-10,2018-Q4,322200,0,2018-10
10/31/18,763939,Chester Park-UMD,MN,Duluth,Saint Louis County,Duluth,1907,203300,0.003455084,0.019558676,0.068874869,,,2018-10,2018-Q4,203300,0,2018-10
10/31/18,271809,Bemiss,WA,Spokane-Spokane Valley,Spokane County,Spokane,1908,148200,0.009536785,0.029166667,0.139123751,,,2018-10,2018-Q4,148200,0,2018-10
10/31/18,269345,Home Park,GA,Atlanta-Sandy Springs-Roswell,Fulton County,Atlanta,1909,348400,0.013969732,0.033214709,0.065443425,,,2018-10,2018-Q4,348400,0,2018-10
10/31/18,271251,Washington Park,RI,Providence-Warwick,Providence County,Providence,1910,191600,0.013756614,0.047566976,0.221938776,,,2018-10,2018-Q4,191600,0,2018-10
10/31/18,762253,Serano,CA,Riverside-San Bernardino-Ontario,Riverside County,Moreno Valley,1911,292200,0.000684932,0.010373444,0.083024463,,,2006-09,2006-Q3,349600,-0.164187643,2005-08
10/31/18,274559,Mission-Foothill,CA,San Francisco-Oakland-Hayward,Alameda County,Hayward,1912,624500,0.001603849,0.009211377,0.113389196,,,2018-10,2018-Q4,624500,0,2018-10
10/31/18,275075,Port Gardner,WA,Seattle-Tacoma-Bellevue,Snohomish County,Everett,1913,352200,0.005711022,0.006573307,0.090064995,,,2018-10,2018-Q4,352200,0,2018-10
10/31/18,269525,Collister,ID,Boise City,Ada County,Boise,1914,284800,0.011363636,0.035636364,0.176859504,,,2018-10,2018-Q4,284800,0,2018-10
10/31/18,274059,Hosford-Abernethy,OR,Portland-Vancouver-Hillsboro,Multnomah County,Portland,1915,591100,-0.002699511,-0.002026,0.015286843,,,2018-03,2018-Q1,603000,-0.01973466,2018-01
10/31/18,193536,Bryn Mawr,NY,New York-Newark-Jersey City,Westchester County,Yonkers,1916,466900,0.00798791,0.010168758,0.044519016,,,2006-11,2006-Q4,493500,-0.053900709,2005-05
10/31/18,403525,Sunnyside,OR,Portland-Vancouver-Hillsboro,Multnomah County,Portland,1917,510800,-0.002733307,-0.004482557,-0.016178737,,,2017-05,2017-Q2,526200,-0.029266439,2017-01
10/31/18,273484,Downtown,OH,Columbus,Franklin County,Columbus,1918,260300,0.00813323,-0.102723199,-0.167306462,,,2018-03,2018-Q1,314700,-0.172863044,2016-05
10/31/18,762830,SouthSide,PA,Allentown-Bethlehem-Easton,Northampton County,Easton,1919,124900,0.004827031,0.017100977,0.110222222,,,2007-01,2007-Q1,139800,-0.10658083,2006-05
10/31/18,764287,La Costa Oaks,CA,San Diego-Carlsbad,San Diego County,Carlsbad,1920,1204300,0.010403557,0.040791634,0.147936326,,,2018-10,2018-Q4,1204300,0,2018-10
10/31/18,155397,Pondville,MA,Boston-Cambridge-Newton,Plymouth County,Plymouth,1921,348100,0.004617605,0.015757222,0.04912598,,,2006-01,2006-Q1,349000,-0.002578797,2005-10
10/31/18,343999,North College Park,WA,Seattle-Tacoma-Bellevue,King County,Seattle,1922,656000,-0.001370072,-0.001674022,0.071545247,,,2018-06,2018-Q2,657700,-0.002584765,2018-05
10/31/18,417016,Oak Park,CA,Santa Maria-Santa Barbara,Santa Barbara County,Santa Barbara,1923,833300,-0.002752513,0.004459981,0.04725399,,,2005-08,2005-Q3,856700,-0.027314112,2005-03
10/31/18,268946,Deerwood,FL,Jacksonville,Duval County,Jacksonville,1924,215300,0.006545115,0.027194656,0.088473205,,,2006-08,2006-Q3,242200,-0.111065235,2005-12
10/31/18,270153,Prospect Park,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Minneapolis,1925,371500,-0.002148805,0.003511615,0.170816262,,,2018-09,2018-Q3,372300,-0.002148805,2018-08
10/31/18,760938,Central State Street,NY,Albany-Schenectady-Troy,Schenectady County,Schenectady,1926,74300,0.022008253,0.046478873,0.029085873,,,2007-02,2007-Q1,84100,-0.116527943,2006-05
10/31/18,118372,Sunnymead,CA,Riverside-San Bernardino-Ontario,Riverside County,Moreno Valley,1927,297200,0.001010441,0.015374103,0.093853515,,,2006-09,2006-Q3,349100,-0.148668003,2005-08
10/31/18,117559,Rancho Rinconada,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Cupertino,1928,1974800,0.003353318,-0.003733226,0.105525388,,,2018-06,2018-Q2,1984400,-0.004837734,2018-06
10/31/18,154487,Edgeworth,MA,Boston-Cambridge-Newton,Middlesex County,Malden,1929,490700,0.00739068,0.030665827,0.112950782,,,2018-10,2018-Q4,490700,0,2018-10
10/31/18,272494,Spring Garden,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,1930,338800,0,0.010438413,0.023564955,,,2005-12,2005-Q4,341000,-0.006451613,2005-11
10/31/18,763632,Wilshire Estates-Savannah Mall,GA,Savannah,Chatham County,Savannah,1931,108200,0.014058107,0.043394407,-0.02610261,,,2007-06,2007-Q2,126500,-0.144664032,2004-12
10/31/18,250878,Hillyard,WA,Spokane-Spokane Valley,Spokane County,Spokane,1932,142600,0.012065295,0.037090909,0.127272727,,,2018-10,2018-Q4,142600,0,2018-10
10/31/18,275594,Stonewood,CA,Stockton-Lodi,San Joaquin County,Stockton,1933,312900,0.005139737,0.01988266,0.093291405,,,2006-01,2006-Q1,392900,-0.203614151,2004-12
10/31/18,415949,Old North Columbus,OH,Columbus,Franklin County,Columbus,1934,200100,0.008568548,0.036250647,0.131147541,,,2018-10,2018-Q4,200100,0,2018-10
10/31/18,275049,Plaza Terrace,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,Tampa,1935,199300,0.006565657,0.030506722,0.127900396,,,2007-01,2007-Q1,201000,-0.008457711,2006-09
10/31/18,268316,Montecito Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,1936,647900,0.00170068,0.013452213,0.113038997,,,2018-10,2018-Q4,647900,0,2018-10
10/31/18,202946,Pleasant Ridge,OH,Cincinnati,Hamilton County,Cincinnati,1937,202400,0.006464446,0.028455285,0.077168707,,,2018-10,2018-Q4,202400,0,2018-10
10/31/18,272138,Jackson Park,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,Milwaukee,1938,145000,0.004851005,0.024011299,0.089406461,,,2006-02,2006-Q1,162800,-0.109336609,2004-09
10/31/18,271353,Downtown,TX,Austin-Round Rock,Travis County,Austin,1939,423300,-0.00493653,-0.008665105,0.057985504,,,2018-06,2018-Q2,428200,-0.011443251,2018-04
10/31/18,271607,Thunderbird Hills,TX,San Antonio-New Braunfels,Bexar County,San Antonio,1940,158800,0.008894536,0.023855577,0.075880759,,,2018-10,2018-Q4,158800,0,2018-10
10/31/18,140292,Sauganash,IL,Chicago-Naperville-Elgin,Cook County,Chicago,1941,417200,-0.000957854,-0.005008347,0.032928943,,,2006-05,2006-Q2,489300,-0.147353362,2004-10
10/31/18,416882,Quail Lakes - Venetian Bridges,CA,Stockton-Lodi,San Joaquin County,Stockton,1942,344300,0.007314219,0.031455962,0.125531219,,,2006-01,2006-Q1,413500,-0.167351874,2005-01
10/31/18,417100,Northeast Bakersfield,CA,Bakersfield,Kern County,Bakersfield,1943,202000,0.005976096,0.01,0.080791867,,,2006-07,2006-Q3,295000,-0.315254237,2004-10
10/31/18,416030,Westchester-Green Countrie,OH,Columbus,Franklin County,Columbus,1944,159200,0.007594937,0.023794212,0.096418733,,,2018-10,2018-Q4,159200,0,2018-10
10/31/18,763554,Westside,MO,Springfield,Greene County,Springfield,1945,71600,0.012729844,0.028735632,0.068656716,,,2007-05,2007-Q2,78700,-0.09021601,2006-03
10/31/18,272768,Amphi,AZ,Tucson,Pima County,Tucson,1946,124800,0.007263923,-0.000800641,-0.006369427,,,2006-07,2006-Q3,160300,-0.221459763,2005-03
10/31/18,206987,Hillsdale,OR,Portland-Vancouver-Hillsboro,Multnomah County,Portland,1947,561100,-0.004788932,-0.003905557,0.036004431,,,2018-08,2018-Q3,565300,-0.007429683,2018-05
10/31/18,26204,North Weymouth,MA,Boston-Cambridge-Newton,Norfolk County,Weymouth,1948,377300,0.000795756,0.006938884,0.046311703,,,2018-10,2018-Q4,377300,0,2018-10
10/31/18,764085,Woodland Heights,FL,Pensacola-Ferry Pass-Brent,Escambia County,Pensacola,1949,261200,0.013581684,0.035275466,0.214318921,,,2018-10,2018-Q4,261200,0,2018-10
10/31/18,272837,Back Creek Church Road,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,1950,213400,0.008506616,0.023010547,0.093798052,,,2018-10,2018-Q4,213400,0,2018-10
10/31/18,140898,West End,PA,Allentown-Bethlehem-Easton,Lehigh County,Allentown,1951,192300,0.004702194,0.02287234,0.071906355,,,2007-05,2007-Q2,208800,-0.079022989,2006-02
10/31/18,272771,Annadale,NY,New York-Newark-Jersey City,Richmond County,New York,1952,720700,0.009242403,0.020243488,0.058763038,,,2018-10,2018-Q4,720700,0,2018-10
10/31/18,342779,Sable Altura Chambers,CO,Denver-Aurora-Lakewood,Arapahoe County,Aurora,1953,304500,0.002634178,0.007277539,0.109289617,,,2018-10,2018-Q4,304500,0,2018-10
10/31/18,268772,Washington Park,CO,Denver-Aurora-Lakewood,Denver County,Denver,1954,828200,0.007665166,0.013212625,0.051816104,,,2018-10,2018-Q4,828200,0,2018-10
10/31/18,274582,Montrose Verdugo City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Glendale,1955,700400,0.00315096,0.003582175,0.031061387,,,2018-10,2018-Q4,700400,0,2018-10
10/31/18,233045,Elmwood,TX,Abilene,Taylor County,Abilene,1956,108800,0.006475486,0.01777362,0.172413793,,,2018-10,2018-Q4,108800,0,2018-10
10/31/18,753716,Pennsport,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,1957,271200,0.006681514,0.009679821,0.099756691,,,2018-10,2018-Q4,271200,0,2018-10
10/31/18,761425,Hendrick Ranch,CA,Riverside-San Bernardino-Ontario,Riverside County,Moreno Valley,1958,301800,0.000995025,0.012411942,0.081332856,,,2006-10,2006-Q4,358500,-0.158158996,2005-07
10/31/18,274083,Idlewild South,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,1959,164400,0.012315271,0.034612964,0.129120879,,,2018-10,2018-Q4,164400,0,2018-10
10/31/18,229005,Pioneer,TX,Dallas-Fort Worth-Arlington,Dallas County,Irving,1960,196100,0.006673511,0.024020888,0.140779523,,,2018-10,2018-Q4,196100,0,2018-10
10/31/18,205554,Lynn Lane,OK,Tulsa,Tulsa County,Tulsa,1961,213100,-0.005135387,-0.011136891,0.029468599,,,2018-05,2018-Q2,215700,-0.012053778,2018-03
10/31/18,737997,Blue Oaks,CA,Sacramento--Roseville--Arden-Arcade,Placer County,Roseville,1962,504000,0.001988072,-0.001386963,0.021690655,,,2006-03,2006-Q1,567200,-0.111424542,2005-02
10/31/18,12980,Newton Upper Falls,MA,Boston-Cambridge-Newton,Middlesex County,Newton,1963,881900,0.003641743,0.004098827,0.047014128,,,2018-10,2018-Q4,881900,0,2018-10
10/31/18,274739,North Rose Hill,WA,Seattle-Tacoma-Bellevue,King County,Kirkland,1964,749400,0,-0.009385327,0.03422578,,,2018-03,2018-Q1,763700,-0.01872463,2018-01
